15-19-2019 18:19:40 root:INFO:start main process
15-51-2019 18:51:36 root:INFO:start handling district: huamu
15-51-2019 18:51:37 root:INFO:district huamu , communit count:142
15-51-2019 18:51:38 root:INFO:handling directory page 1
15-51-2019 18:51:38 root:INFO:60
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017281/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013142/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014042/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003169/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014045/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008357/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017324/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013993/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016946/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012647/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012866/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012051/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002247/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017825/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018089/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007958/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006674/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015764/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014824/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019670/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015759/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012001/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003412/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011035/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014085/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017214/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013881/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010833/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010070/
15-51-2019 18:51:38 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015914/
15-51-2019 18:51:40 root:INFO:handling directory page 2
15-51-2019 18:51:40 root:INFO:60
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009843/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003681/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015103/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015806/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016750/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010247/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006662/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015609/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004261/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015142/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011139/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002790/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925968/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905804/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970492703039/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970492703045/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453578/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453550/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453519/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599657920/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599658109/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453530/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453571/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453560/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350628/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350634/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350647/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350619/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350913/
15-51-2019 18:51:40 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599657910/
15-51-2019 18:51:41 root:INFO:handling directory page 3
15-51-2019 18:51:41 root:INFO:60
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003091/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010471/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350640/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453542/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453559/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453557/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599658110/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905748/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016660822788361/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453521/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599657907/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350637/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453528/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453527/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453569/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453577/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453514/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925975/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023088190956/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016301085699871/
15-51-2019 18:51:41 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5017018670558694/
15-51-2019 18:51:42 root:INFO:handling directory page 4
15-51-2019 18:51:42 root:INFO:58
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925967/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453524/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453533/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453535/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453548/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905751/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905790/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905802/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925972/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970492703042/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453539/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453574/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453565/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453563/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020030867893895/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005219/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014741/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020033742149715/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020033711754963/
15-51-2019 18:51:42 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013939/
15-51-2019 18:51:43 root:INFO:handling directory page 5
15-51-2019 18:51:43 root:INFO:82
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905795/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970584453575/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003451/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5015365748592371/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905799/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970599657917/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970645271415/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012723467070750/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970766905759/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011726574596856/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350614/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350624/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970706350625/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016044/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011988/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014423/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009787/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5014942902693979/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014886/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009446/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014474/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012723/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014749/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014307/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206917/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000993/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015118/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016526/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014046/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001386/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015337/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013096/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016674/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013093/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016518/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009842/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5017589463167885/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005428/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000268/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014450/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014752/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001277/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013210/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011738/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014220/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002324/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014902/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000017107/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016470/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002489/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014538/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016320/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000006682/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000007021/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011063824858/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004280/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013315/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012858/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004651/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012746/
15-51-2019 18:51:43 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012136/
15-51-2019 18:51:43 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102206917/
15-51-2019 18:51:44 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:44 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003681/
15-51-2019 18:51:45 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:45 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014741/
15-51-2019 18:51:46 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:46 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5017589463167885/
15-51-2019 18:51:47 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:47 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015759/
15-51-2019 18:51:47 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:47 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000006674/
15-51-2019 18:51:48 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:48 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453519/
15-51-2019 18:51:49 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:49 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453539/
15-51-2019 18:51:50 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:50 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000008357/
15-51-2019 18:51:50 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:50 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001386/
15-51-2019 18:51:51 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:51 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5020030867893895/
15-51-2019 18:51:52 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:52 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012723467070750/
15-51-2019 18:51:53 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:53 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012647/
15-51-2019 18:51:53 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:54 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014046/
15-51-2019 18:51:55 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:55 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000004261/
15-51-2019 18:51:56 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:56 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000000993/
15-51-2019 18:51:56 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:56 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016470/
15-51-2019 18:51:57 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:57 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970706350625/
15-51-2019 18:51:58 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:58 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014307/
15-51-2019 18:51:59 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:59 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970706350624/
15-51-2019 18:51:59 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-51-2019 18:51:59 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970599657910/
15-52-2019 18:52:00 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453530/
15-52-2019 18:52:01 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:01 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000007021/
15-52-2019 18:52:02 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:02 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012746/
15-52-2019 18:52:02 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000019670/
15-52-2019 18:52:03 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015764/
15-52-2019 18:52:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016320/
15-52-2019 18:52:05 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:05 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014220/
15-52-2019 18:52:06 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:06 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016044/
15-52-2019 18:52:07 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:07 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970766905804/
15-52-2019 18:52:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453557/
15-52-2019 18:52:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002790/
15-52-2019 18:52:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015142/
15-52-2019 18:52:10 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:10 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453577/
15-52-2019 18:52:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014423/
15-52-2019 18:52:12 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:12 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016750/
15-52-2019 18:52:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970475925967/
15-52-2019 18:52:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970599658110/
15-52-2019 18:52:14 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:14 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453563/
15-52-2019 18:52:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453521/
15-52-2019 18:52:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012001/
15-52-2019 18:52:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970492703045/
15-52-2019 18:52:17 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:17 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584453528/
15-52-2019 18:52:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970492703042/
15-52-2019 18:52:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014749/
15-52-2019 18:52:20 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:20 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5014942902693979/
15-52-2019 18:52:21 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:21 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013939/
15-52-2019 18:52:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970492703039/
15-52-2019 18:52:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016526/
15-52-2019 18:52:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5017018670558694/
15-52-2019 18:52:24 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:24 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970599657920/
15-52-2019 18:52:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970766905790/
15-52-2019 18:52:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970766905795/
15-52-2019 18:52:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003169/
15-52-2019 18:52:27 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:27 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018089/
15-52-2019 18:52:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000006682/
15-52-2019 18:52:29 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:29 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012858/
15-52-2019 18:52:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015103/
15-52-2019 18:52:31 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-52-2019 18:52:31 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014902/
